7.06222,-73.08644,252267,928;
46.63954,126.99508,252245,183;
-23.51056,-46.87611,251994,729;
33.8973,48.7516,251958,1574;
53.57416,9.95679,251907,16;
26.59444,104.83333,251900,1799;
35.42867,51.57544,251834,966;
-12.13588,-77.00742,251648,92;
-23.02639,-45.55528,251641,589;
32.99472,112.53278,251532,131;
15.03425,120.68445,251248,10;
19.36357,-98.97707,251168,2240;
-6.82102,37.66122,250902,504;
-18.85111,-41.94944,250878,169;
13.63551,79.41989,250821,156;
5.54167,95.33333,250757,9;
39.61833,122.00806,250591,103;
28.99478,77.01937,250521,229;
22.40694,-79.96472,250512,126;
7.63527,4.18156,250443,246;
8.94417,125.50194,250353,8;
10.28969,11.16729,250258,460;
53.55,9.93333,250192,34;
13.1147,80.10981,250044,29;
-24.00583,-46.40278,250027,11;
19.9389,-72.83257,250000,10;
19.38611,-99.16204,250000,2247;
43.32472,21.90333,250000,194;
13.1483,33.93117,250000,441;
-33.59217,-70.6996,249858,571;
-15.64667,-56.1325,249752,197;
41.14961,-8.61099,249633,97;
-22.52306,-44.10417,249580,400;
14.66667,120.95,249463,5;
48.5132,32.2597,249454,114;
-29.68417,-53.80694,249219,146;
33.57786,-101.85517,249042,979;
43.07305,-89.40123,248951,272;
36.06443,136.22257,248707,15;
48.51134,34.6021,248575,94;
43.61092,3.87723,248252,56;
9.27949,12.45819,248148,172;
50.79646,19.12409,248125,253;
13.15823,80.30181,248059,9;
43.90012,-78.84957,247989,105;
3.53944,-76.30361,247986,1005;
39.77472,64.42861,247644,229;
51.5,-0.11667,247614,10;
33.35283,-111.78903,247542,377;
23.83877,78.73874,247333,520;
17.41567,102.78589,247231,177;
50.8357,12.92922,247220,306;
-14.06777,-75.72861,246844,408;
51.20487,58.56685,246836,192;
-26.71171,27.83795,246754,1485;
7.76694,-72.225,246583,899;
36.35,140.45,246538,28;
36.84681,-76.28522,246393,15;
35.4275,119.45528,246387,16;
50.90395,-1.40428,246201,19;
15.82288,98.25257,246065,40;
43.37135,-8.396,246056,22;
25.94167,83.56111,246050,78;
33.95,130.95,245786,-9999;
-15.5,-70.13333,245675,3834;
19.64177,-99.3068,245383,2404;
27.11716,114.97927,245000,72;
36.8427,54.44391,244937,140;
60.9344,76.5531,244937,50;
52.26594,10.52673,244715,72;
35.89917,114.1925,244662,138;
17.33521,96.48135,244376,18;
25.20084,85.52389,244230,68;
10.43398,-66.87662,244216,1002;
40.39354,-3.662,244151,633;
41.005,39.72694,244083,39;
23.16971,89.21371,243987,15;
38.61202,27.42647,243971,77;
38.25424,-85.75941,243639,143;
-19.76972,-43.85139,243503,760;
35.97861,126.71139,243406,14;
37.35139,127.94528,243387,133;
52.53667,103.88639,243158,437;
55.65,37.71667,243000,118;
28.72985,77.78068,242920,219;
30.20747,74.93893,242800,216;
35.33588,40.14084,242565,210;
34.56528,110.06639,242488,348;
10.43959,45.01432,242344,11;
19.68028,-99.01,242272,2250;
45.47723,-75.70164,242124,53;
28.76667,104.62383,242111,291;
-38.95161,-68.0591,242092,281;
11.24333,125.00472,242089,7;
44.72439,37.76752,241856,9;
39.52963,-119.8138,241445,1380;
18.46422,-97.39735,241429,1643;
24.09082,32.89942,241261,99;
36.09986,-80.24422,241218,283;
27.39134,79.5793,241152,156;
41.00244,29.23187,241000,114;
36.33333,139.01667,240857,93;
14.67784,77.60813,240442,350;
3.8801,-77.03116,240387,19;
38.75428,48.85062,240300,-22;
33.53865,-112.18599,240126,350;
35.16667,138.68333,240014,9;
55.89704,37.42969,239967,185;
53.81667,-3.05,239409,21;
30.3708,113.44294,239406,36;
40.5,141.5,239046,20;
43.8361,-79.49827,238866,218;
-29.94218,-50.99278,238778,41;
34.76615,135.62759,238549,9;
24.05783,89.87696,238422,15;
33.31667,130.51667,238197,10;
39.64917,27.88611,238151,139;
-38.73965,-72.59842,238129,114;
51.33645,6.55381,237984,43;
23.67027,58.18911,237816,7;
22.22516,88.45086,237783,7;
56.15674,10.21076,237551,10;
33.16834,129.72502,237444,8;
13.7567,121.0584,237370,16;
19.41116,-102.05644,237308,1620;
27.0174,49.62251,237274,5;
16.77919,94.73212,237089,8;
-6.8694,109.1402,237084,7;
25.8576,-80.27811,237069,8;
9.70853,1.66598,237040,444;
24.89904,91.87198,237000,26;
32.91262,-96.63888,236897,174;
23.33033,75.04032,236843,486;
33.50921,-111.89903,236839,382;
32.81402,-96.94889,236607,151;
48.71395,21.25808,236563,205;
48.29149,25.94034,236250,228;
30.04587,70.64029,236093,122;
37.68028,112.73194,235929,798;
41.41814,2.19933,235719,21;
30.66595,73.10186,235695,173;
49.55342,25.58918,235676,317;
42.84998,-2.67268,235661,547;
62.03389,129.73306,235600,126;
36.81904,-76.27494,235429,9;
-8.28333,-35.97611,235371,568;
26.16418,32.72671,235362,80;
2.81972,-60.67333,235150,82;
-7.81667,112.01667,235143,74;
6.80448,-58.15527,235017,3;
18.755,79.474,235000,149;
-0.35817,42.54536,234852,11;
13.96667,44.18333,234837,1931;
39.07328,63.57861,234817,191;
36.19886,-115.1175,234807,570;
37.18817,-3.60667,234325,689;
55.63657,51.82447,234297,119;
6.49646,2.60359,234168,20;
51.48158,11.97947,234107,114;
43.42537,-80.5112,233700,336;
-25.85891,28.18577,233386,1432;
7.4475,125.8046,233254,24;
53.55,10.01667,233144,8;
56.24143,43.45539,233126,92;
4.89816,-1.76029,232919,74;
54.32133,10.13489,232758,7;
36.08889,111.51889,232566,451;
37.54827,-121.98857,232206,18;
0.49113,29.47306,232000,1161;
44.84044,-0.5805,231844,20;
29.92009,73.87496,231838,176;
35.33638,139.40434,231657,6;
51.05,3.71667,231493,10;
14.55883,121.13285,231460,9;
35.83643,139.79957,231445,6;
7.32765,13.58472,231357,1128;
34.9505,127.48784,230796,7;
18.14905,-94.4447,230717,3;
36.59245,127.29223,230327,49;
61.67642,50.80994,230139,150;
38.26218,-0.70107,230112,81;
1.71594,44.77166,230100,12;
42.45306,59.61028,230006,76;
29.84144,31.30084,230000,28;
6.01277,6.74768,230000,25;
52.04172,-0.75583,229941,114;
52.12773,11.62916,229826,57;
26.23939,68.40369,229504,32;
34.43352,35.84415,229398,51;
27.21731,77.49009,229384,180;
45.53121,-73.51806,229330,18;
35.44272,139.36931,229199,26;
18.57677,-72.22625,229127,69;
19.33212,-99.21118,228927,2348;
-33.75757,25.3971,228912,103;
44.95,26.01667,228851,161;
5.647,100.48772,228843,17;
3.6001,98.4854,228763,34;
13.93139,121.61722,228758,9;
-19.46833,-42.53667,228746,229;
18.43915,79.12856,228745,279;
30.45075,-91.15455,228590,20;
25.56985,-103.49588,228577,1135;
10.01245,105.08091,228356,13;
50.63297,3.05858,228328,27;
4.39928,113.99163,228212,8;
40.44505,-3.65132,228171,710;
51.44162,0.14866,228000,16;
-22.82194,-47.26694,227977,573;
31.03408,30.46823,227943,9;
25.05823,-77.34306,227940,5;
-25.33968,-57.50879,227876,119;
-20.21326,-70.15027,227499,20;
49.06802,33.42041,227494,66;
11.93381,79.82979,227411,11;
50.28682,19.10385,227295,256;
23.0881,-82.3597,227293,63;
28.10988,30.7503,227150,49;
51.29667,37.84167,226977,139;
36.45596,115.97766,226930,39;
12.17024,6.66412,226857,451;
52.15,11.63333,226851,51;
51.40253,21.14714,226794,159;
-34.45866,-58.9142,226517,27;
22.75278,88.34222,226317,11;
46.64142,124.86283,226298,147;
36.2126,57.68191,226183,974;
25.41111,55.43504,226172,4;
-12.77611,15.73917,226145,1716;
43.31195,45.68895,226100,128;
-38.14711,144.36069,226034,23;
16.20546,77.35567,225962,402;
23.67704,116.99961,225956,13;
17.50107,78.45818,225816,554;
10.26858,13.26701,225705,582;
44.49239,26.04831,225453,86;
-2.49077,28.84281,225389,1631;
37.98869,-84.47772,225366,298;
-7.21306,-39.31528,225230,413;
24.75636,90.40646,225126,19;
29.69197,76.98448,225049,255;
-26.1625,27.8725,225000,1738;
-5.06893,39.09875,224876,22;
30.65,113.1,224871,30;
-19.03332,-65.26274,224838,2798;
-14.56257,40.68538,224795,137;
31.79213,34.64966,224656,27;
35.49527,139.44279,224015,79;
43.36029,-5.84476,224005,237;
5.86638,-55.16682,223757,5;
37.76441,38.27629,223744,678;
25.55629,84.66335,223676,64;
30.81029,73.45155,223648,181;
23.61352,90.50298,223622,13;
35.07474,109.08495,223603,834;
24.80805,93.9442,223523,784;
32.6344,51.3668,223450,1649;
36.09719,-115.14666,223167,629;
38.86056,65.78905,222898,383;
22.16547,88.8007,222764,8;
9.73917,118.73528,222673,20;
35.90056,117.75194,222459,197;
28.46824,-16.25462,222417,55;
38.04056,125.71472,222396,57;
47.06667,15.45,222326,363;
7.37241,4.18739,222160,207;
-23.64889,-46.85222,221733,784;
-26.17753,-58.17814,221383,70;
47.70911,40.21443,221312,114;
50.27961,127.5405,221296,131;
14.82917,120.28278,221178,11;
44.77842,17.19386,221106,164;
36.21329,58.79575,220929,1199;
29.85058,115.5525,220661,23;
53.1384,29.2214,220517,159;
31.97102,34.78939,220492,56;
37.55376,-77.46026,220289,68;
15.48586,120.96648,220250,36;
40.4984,-3.7314,220085,687;
25.1449,82.56534,220029,90;
38.19394,15.55256,219948,29;
6.84019,79.87116,219827,16;
6.83947,79.86451,219827,10;
34.79936,135.35697,219789,29;
22.33971,87.32501,219665,42;
23.80199,86.44324,219636,250;
10.78523,79.13909,219571,57;
41.45004,2.24741,219547,16;
35.97145,139.61382,219401,17;
14.4646,121.1929,219204,10;
51.47805,6.8625,219176,44;
13.3622,100.98345,219164,8;
45.4299,10.98444,219103,62;
53.9059,86.719,219000,321;
0.52036,35.26993,218446,2095;
39.68442,106.81583,218427,1096;
4.57728,13.68459,218111,665;
-5.52639,-47.49167,218106,127;
18.4539,-69.30864,217899,6;
19.2,73.16667,217780,44;
4.85,100.73333,217647,19;
6.12104,100.36014,217368,7;
-7.42139,109.23444,217222,81;
-25.29167,-49.22417,217000,1007;
40.69149,-73.80569,216866,12;
58.0446,38.84259,216724,98;
-42.87936,147.32941,216656,19;
14.31222,121.11139,216650,13;
-0.10221,34.76171,216479,1174;
34.10834,-117.28977,216108,324;
14.42972,120.93667,216099,10;
55.70196,37.81178,216000,133;
47.9959,7.85222,215966,279;
52.25,-0.88333,215963,97;
6.8293,79.863,215941,8;
-6.55694,107.44333,215803,86;
55.9825,37.18139,215727,220;
51.56733,-0.13415,215667,67;
25.5276,69.01255,215657,14;
6.87735,-6.45022,215652,262;
13.49667,39.47528,215546,2068;
52.53639,85.20722,215430,172;
-36.82699,-73.04977,215413,36;
45.25167,19.83694,215400,79;
39.1,121.71667,215386,8;
8.41667,-71.13333,215259,2236;
58.52131,31.27104,215062,35;
5.48363,7.03325,215038,73;
59.93111,30.36072,214625,18;
25.79302,-108.99808,214601,14;
6.8485,3.64633,214558,53;
-23.62611,-46.79167,214523,795;
8.55,39.26667,213995,1627;
8.17899,77.43227,213858,40;
50.75932,25.34244,213661,192;
60.39299,5.32415,213585,20;
45.26667,27.98333,213569,3;
35.95411,50.60607,213388,1199;
32.44201,105.823,213365,525;
36.521,46.2089,213331,1352;
47.65966,-117.42908,213272,530;
52.62783,1.29834,213166,19;
-23.30528,-45.96583,213110,574;
35.65924,139.54837,212977,44;
-0.58295,117.09503,212816,9;
-34.17083,-70.74444,212695,506;
52.1934,21.03487,212670,83;
33.52066,-86.80249,212461,187;
5.36301,100.4667,212329,27;
13.9411,121.1631,212287,325;
-22.21389,-49.94583,212218,655;
53.86893,10.68729,212207,16;
2.6931,101.7498,212050,12;
37.60512,-0.98623,211996,5;
41.02697,28.67732,211330,97;
37.6391,-120.99688,211266,29;
39.84528,33.50639,211138,731;
49.2,119.7,211066,624;
41.56667,2.01667,210941,302;
18.21639,42.50528,210886,2228;
32.43501,13.6332,210697,391;
31.3073,30.2981,210678,8;
36.23333,137.96667,210667,593;
22.84067,113.2503,210411,4;
13.77648,109.22367,210338,7;
41.60054,-93.60911,210330,264;
25.77276,73.32335,210103,219;
23.03677,-82.36937,210053,80;
24.85098,89.37108,210000,26;
53.21435,63.62463,210000,167;
36.20655,36.15722,210000,104;
43.15478,-77.61556,209802,156;
37.87472,127.73417,209746,92;
10.34599,107.08426,209683,10;
51.44083,5.47778,209620,22;
2.9595,99.0687,209614,388;
40.96946,126.58523,209530,288;
-22.12556,-51.38889,209502,462;
26.24861,117.61861,209444,126;
26.55695,31.69478,209419,67;
48.11198,-1.67429,209375,39;
-29.76028,-51.14722,209229,10;
6.81944,3.91731,209175,74;
30.12796,77.28371,208931,278;
14.97066,102.10196,208781,187;
53.01375,18.59814,208717,51;
-17.98333,-67.15,208684,3936;
50.87033,20.62752,208598,267;
24.53256,81.29234,208461,309;
18.42733,-68.97285,208437,30;
-24.65451,25.90859,208411,1011;
39.24889,117.78917,208369,3;
-36.91754,174.65773,208100,87;
47.25288,-122.44429,207948,74;
-12.3644,13.53601,207932,4;
-36.8,174.75,207865,30;
-6.2375,106.69556,207858,23;
29.45137,55.6809,207645,1744;
38.88101,-77.10428,207627,83;
14.0683,121.3256,207577,115;
36.68645,-6.13606,207532,53;
34.09223,-117.43505,207460,378;
34.1975,-119.17705,207254,19;
-6.55472,106.70083,207212,147;
35.98308,139.74966,206915,8;
47.0458,21.91833,206614,123;
36.9,7.76667,206570,5;
41.54329,2.10942,206493,187;
40.32234,-3.86496,206478,667;
-18.1492,49.40234,206373,12;
25.62745,88.63779,206234,42;
19.60833,-99.16944,206081,2333;
-14.78556,-39.28028,205660,69;
34.46667,135.36667,205561,8;
19.84386,-90.52554,205212,7;
33.63611,116.97889,205130,34;
-22.0175,-47.89083,205035,838;
48.30639,14.28611,204846,268;
40.48205,-3.35996,204574,597;
30.77576,106.10294,204368,283;
35.1,138.86667,204318,8;
48.9215,24.70972,204200,259;
33.93752,-117.23059,204198,499;
17.50427,78.54263,204182,566;
37.14828,138.23642,204137,10;
47.53333,21.63333,204124,123;
17.91331,77.53011,204071,677;
45.40797,11.88586,203725,18;
20.96167,-76.95111,203684,91;
-22.85833,-47.22,203533,584;
18.39856,-66.15572,203499,20;
46.58333,125,203488,146;
23.83605,91.27939,203264,15;
50.9787,11.03283,203254,195;
25.37459,86.47455,203163,49;
3.8,10.13333,203149,27;
59.94091,30.25377,203058,7;
35.25556,139.15972,203035,15;
5.69775,-0.32824,202932,45;
37.07417,36.24778,202837,128;
49.26636,-122.95263,202799,87;
36.55132,52.67895,202796,-1;
21.30868,76.23026,202695,251;
61.49911,23.78712,202687,114;
28.58917,112.32833,202608,25;
41.15917,27.8,202578,172;
53.46057,9.98388,202571,10;
35.60028,103.20639,202402,1893;
22.70497,90.37013,202242,10;
-6.39472,106.95917,202190,78;
22.69385,72.86157,202067,41;
-5.1875,-37.34417,202005,24;
57.8136,28.3496,201990,51;
35.05266,-78.87836,201963,33;
35.02306,110.99278,201950,361;
32.64861,14.26191,201943,27;
33.6603,-117.99923,201899,16;
48.16116,16.38233,201882,236;
31.72091,72.97836,201781,189;
-23.54889,-46.93417,201748,772;
25.78031,84.74709,201597,61;
-6.15917,107.29806,201463,10;
-19.46583,-44.24667,201334,764;
-33.58331,-70.63419,201178,630;
40.93121,-73.89875,201116,33;
34.14251,-118.25508,201020,161;
18.79038,98.98468,200952,313;
54.86667,69.15,200920,142;
10.39907,-71.45206,200818,5;
10.36896,77.98036,200797,285;
41.76058,-88.32007,200661,210;
32.36681,-86.29997,200602,76;
32.46098,-84.98771,200579,75;
35.17531,33.3642,200452,147;
-0.25305,-79.17536,200421,554;
34.42647,70.45153,200331,575;
5.80865,8.08098,200276,101;
24.08954,38.0618,200161,6;
50.41136,4.44448,200132,136;
-28.21171,-49.1632,200000,80;
49.08938,-123.08241,200000,3;
30.03,31.47,200000,271;
-6.85861,107.91639,200000,460;
32.08707,34.88747,200000,54;
30.69461,76.8504,200000,335;
-1.03326,37.06933,200000,1506;
40.52828,72.7985,200000,988;
51.23333,51.36667,200000,35;
32.7571,12.72764,200000,18;
28.26689,83.96851,200000,1008;
31.5709,73.48531,200000,197;
55.93583,37.54889,200000,186;
27.61206,75.13996,199932,435;
51.55551,5.0913,199613,16;
52.02782,47.8007,199572,28;
44.9892,41.1234,199548,201;
31.97526,74.22304,199531,221;
25.77769,88.89169,199422,43;
36.46961,52.35072,199382,96;
49.80939,30.11209,199163,178;
52.5,-2.08333,199059,161;
51.36081,7.47168,198972,111;
52.13238,-106.66892,198958,484;
50.29761,18.67658,198835,219;
44.00782,87.30461,198776,581;
14.8443,120.81039,198748,9;
35.222,-101.8313,198645,1124;
28.40392,77.85773,198612,210;
-25.3552,-57.44545,198553,130;
42.81687,-1.64323,198491,455;
25.77895,87.47422,198453,44;
23.69767,103.30372,198423,1259;
54.0887,12.14049,198293,18;
2.3,111.81667,198239,0;
41.18355,28.7402,198165,147;
-3.25861,-79.96053,198123,15;
34.74648,-92.28959,197992,105;
14.90385,-92.25749,197961,170;
15.26954,76.3871,197846,487;
40.28419,-3.79415,197836,671;
39.93819,116.09307,197772,111;
41.08144,-81.51901,197542,295;
-35.4264,-71.65542,197479,104;
28.4601,77.02635,197340,228;
32.52515,-93.75018,197204,50;
11.94646,108.44193,197000,1483;
32.86628,59.22114,196982,1459;
4.74851,-6.6363,196751,9;
17.96667,102.6,196731,174;
57.14369,-2.09814,196670,13;
34.23222,132.56658,196624,102;
40.76694,29.91694,196571,66;
49.25,4.03333,196565,84;
27.1418,-13.18797,196331,68;
-10.16745,-48.32766,196272,271;
37.27917,127.4425,196230,68;
-19.26639,146.80569,196219,15;
28.58498,78.56959,196109,203;
-22.73917,-47.33139,196022,563;
51.48389,46.10528,196011,12;
23.21667,72.68333,195985,54;
42.50606,27.46781,195966,36;
23.83776,80.39405,195856,384;
26.90687,-101.42056,195764,603;
37.45,138.85,195318,23;
37.5986,127.1394,195236,31;
11.4045,-69.67344,195227,27;
35.72526,139.5383,195164,58;
22.456,113.0482,195129,0;
42.96336,-85.66809,195097,205;
-3.9778,122.51507,195006,2;
-9.39861,-40.50083,194650,383;
6.82055,-5.27674,194530,214;
51.31667,9.5,194501,164;
28.67957,77.06799,194363,218;
64.5635,39.8302,194292,8;
30.69436,-88.04305,194288,12;
50.79899,-1.09125,194150,6;
22.18912,-100.93792,194006,1853;
6.01962,6.91729,193987,151;
-6.42139,106.73306,193898,101;
-20.14355,-44.89065,193832,747;
41.09307,28.80203,193750,107;
30.4,114.83333,193652,25;
-3.87667,-38.62556,193529,54;
34.78427,135.40126,193524,22;
20.43389,106.17729,193499,5;
34.89044,135.80325,192925,23;
16.18747,81.13888,192827,11;
22.27228,-97.83623,192736,8;
41.40167,128.17778,192680,709;
40.76078,-111.89105,192672,1311;
20.37417,-76.64361,192632,58;
25.53852,87.57044,192555,34;
0.91667,104.45833,192493,39;
24.80418,88.94875,192464,20;
54.97328,-1.61396,192382,54;
55.70888,21.14312,192307,8;
50.32492,18.78576,192177,258;
37.47473,57.32903,192041,1069;
10.474,-66.54241,191903,368;
22.81899,113.67306,191891,20;
35.18994,-0.63085,191769,476;
7.00836,100.47668,191696,12;
40.85158,122.74754,191651,33;
34.88333,136.58333,191477,10;
13.80716,8.9881,191424,460;
-6.26583,106.55639,191406,39;
7.06528,-73.85472,191403,83;
55.17111,59.65083,191366,548;
11.00639,124.6075,191200,11;
28.79304,76.13968,190855,223;
34.7304,-86.58594,190582,200;
35.40056,116.96556,190537,76;
51.89797,-8.47061,190384,10;
33.34913,43.78599,190159,45;
7.46478,5.42333,190063,379;
60.29414,25.04099,190058,18;
35.66667,138.56667,190000,275;
-33.73378,18.97523,190000,107;
30.43826,-84.28073,189907,71;
28.3091,70.12652,189876,78;
29.07441,31.09785,189624,33;
-15.61791,-47.64874,189412,987;
36.21108,-115.07306,189372,561;
53.1585,48.4681,189338,39;
50.34802,18.93282,189186,285;
-7.00906,23.45278,189177,970;
11.25111,125.00639,189090,16;
34.48333,135.43333,189085,24;
-2.44306,-54.70833,189047,51;
30.81544,108.37089,188980,257;
-14.4469,28.44644,188979,1191;
-17.87861,36.88833,188964,9;
-28.46957,-65.78524,188812,545;
36.83814,-2.45974,188810,21;
-12.6975,-38.32417,188758,29;
-8.4964,119.8877,188724,63;
-6.48167,106.85417,188663,137;
22.94593,115.64204,188602,14;
23.0072,-82.4017,188593,66;
36.54696,104.17023,188533,1723;
15.22303,120.57117,188050,109;
-22.75361,-47.41361,188000,565;
37.18073,119.94217,188000,43;
21.9,88.4,187942,4;
52.24424,21.08545,187845,81;
-32.035,-52.09861,187838,7;
32.74596,-96.99778,187809,162;
33.68607,-7.38298,187708,29;
51.35,-0.2,187600,83;
40.52861,70.9425,187477,416;
53.04444,158.65076,187282,145;
20.617,-105.23018,187134,21;
45.64953,13.77678,187056,19;
-20.84889,-41.11278,187019,39;
48.2333,16.46002,187007,149;
-5.04098,18.81619,186991,466;
22.41667,-83.69667,186990,55;
7.8257,123.437,186852,40;
24.00644,89.2372,186781,19;
22.14957,-80.44662,186644,13;
31.25181,34.7913,186600,285;
38.98223,-94.67079,186515,335;
26.2309,81.23315,186433,118;
-26.25,28.4,186394,1630;
30.55258,31.00904,186345,23;
36.6,140.65,186307,51;
-19.86586,47.03333,186253,1513;
32.75222,12.72778,186123,21;
-7.6298,111.5239,186099,69;
29.94791,78.16025,186079,295;
40.32718,-3.7635,186066,672;
11.7891,34.3592,186051,485;
-18.4746,-70.29792,185999,45;
49.4938,0.10767,185972,12;
31.30862,-110.94217,185882,1214;
51.55797,-1.78116,185609,113;
24.19973,82.67535,185580,383;
43.87111,-79.43725,185541,232;
53.29395,-6.13586,185400,16;
43.31283,-1.97499,185357,17;
51.68033,7.82089,185327,66;
35.96064,-83.92074,185291,277;
0.06968,42.74497,185270,12;
6.773,79.8816,185031,10;
39.42417,29.98333,185008,947;
49.98419,8.2791,184997,126;
14.73694,120.96083,184839,10;
45.53558,10.21472,184826,146;
42.26259,-71.80229,184815,164;
32.12722,112.75417,184509,113;
23.73625,90.41426,184492,18;
21.51966,70.45981,184447,97;
-18.9707,32.67086,184205,1116;
0.04865,18.26034,184185,315;
-6.89193,109.38263,184149,19;
24.91389,118.58583,184143,14;
-33.29501,-66.33563,183982,729;
46.20222,6.14569,183981,400;
15.48017,120.59794,183930,44;
30.16667,72.65,183915,146;
25.90175,-97.49748,183887,17;
41.93853,126.41965,183880,471;
27.7,74.46667,183808,319;
34.86472,117.55417,183665,79;
42.975,144.37472,183612,6;
49.03894,2.07805,183430,54;
40.54889,34.95333,183418,808;
55.91732,37.81786,183402,166;
16.71311,81.10437,183387,20;
27.67658,85.31417,183310,1334;
-0.96212,-80.71271,183166,23;
-6.81167,107.6175,183130,1252;
41.37263,2.1546,183120,44;
21.04365,75.78506,183001,206;
13.91301,100.49883,182926,8;
21.82427,76.35086,182841,314;
43.46472,-3.80444,182700,28;
50.63373,5.56749,182597,66;
10.16245,-66.88248,182558,235;
35.71667,140.23333,182549,15;
56.4185,61.9329,182500,173;
-22.74444,-42.85944,182498,47;
36.47004,2.8277,182447,256;
37.08339,-76.46965,182385,11;
34.39166,-118.54259,182371,368;
26.45505,87.27007,182324,74;
-26.36094,27.39767,182304,1529;
27.57429,81.59474,182218,127;
44.40011,-79.66634,182041,269;
22.10856,95.13583,182011,81;
49.17003,-123.13683,182000,9;
43.8805,11.09699,181820,71;
-7.7543,113.2159,181656,15;
29.53489,75.02898,181639,205;
10.47027,-66.61934,181612,523;
46.40202,125.31454,181271,148;
40.80788,-73.94542,181259,15;
49.23262,7.00982,181227,195;
34.45,115.65,181218,51;
31.9545,35.81831,181212,764;
53.21917,6.56667,181194,16;
40.46438,17.24707,181082,13;
2.196,102.2405,180671,6;
22.86225,88.36796,180623,16;
37.75266,128.87239,180611,42;
24.10473,88.25155,180547,24;
-6.17221,35.73947,180541,1125;
51.11303,-0.18312,180508,84;
-22.41139,-47.56139,180147,617;
24.24984,89.91655,180144,17;
-5.83861,13.46306,180109,183;
39.98567,-0.04935,180005,37;
45.35215,-75.73975,180000,102;
47.11667,51.88333,180000,-25;
55.60686,37.51991,180000,228;
37.83311,127.06169,179923,76;
-23.08842,-47.2119,179911,630;
22.72706,71.64856,179628,68;
35.3242,51.6457,179603,920;
4.83916,-75.66727,179583,1454;
-28.26278,-52.40667,179529,689;
29.84347,114.32201,179494,30;
13.14125,123.74073,179481,9;
41.76055,86.15231,179465,945;
7.22361,124.24639,179433,7;
55.42419,37.55472,179400,162;
18.11692,83.41148,179358,66;
41.82399,-71.41283,179207,-17;
8.01714,4.90421,179192,493;
30.421,112.8919,179079,36;
25.8,113.03333,179038,180;
42.34106,-3.70184,178966,863;
-26.85213,26.66672,178921,1318;
13.17372,100.93111,178916,13;
35.37103,1.31699,178915,1031;
38.75382,-9.23083,178858,138;
52.05917,1.15545,178835,18;
35.69423,139.55495,178739,59;
8.66762,3.39393,178677,472;
36.16525,1.33452,178616,116;
26.12231,-80.14338,178590,20;
40.65371,-73.93042,178464,7;
34.95828,137.08054,178402,20;
36.10803,-115.245,178395,723;
42.26791,42.69459,178338,153;
23.15917,-82.33056,178041,19;
30.35028,112.19028,177878,39;
14.7502,78.54813,177797,160;
20.14624,92.89835,177743,5;
35.95283,39.00788,177636,259;
20.87776,95.85844,177442,244;
4.7182,9.7351,177429,235;
12.9184,79.13255,177081,218;
22.90877,88.39674,177005,18;
21.99631,-99.01093,176935,90;
9.49004,76.3264,176783,8;
13.99417,-89.55972,176661,649;
35.04563,-85.30968,176588,208;
34.30158,48.82166,176573,1760;
49.82245,19.04686,176515,319;
46.95407,142.73603,176484,48;
52.37025,5.21413,176432,-3;
43.50891,16.43915,176314,12;
45.43389,4.39,176280,529;
28.90314,78.46984,176253,218;
50.45008,-104.6178,176183,577;
32.28034,119.16999,176006,10;
16.01793,-16.48962,176000,8;
60.45148,22.26869,175945,22;
33.41477,-111.90931,175826,360;
29.81667,113.46667,175761,27;
33.19587,-117.37948,175691,24;
18.45539,-69.9454,175683,50;
36.2,140.1,175589,33;
35.0213,50.3566,175533,1008;
53.54296,-2.63706,175405,32;
33.77391,-117.94145,175393,26;
38.5503,44.9521,175370,1143;
-11.46556,34.02071,175345,1275;
37.75503,39.31667,175341,787;
34.1064,-117.59311,175236,371;
26.56285,-81.94953,175229,6;
44.1525,125.83278,175115,180;
40.59306,140.4725,174972,45;
38.44047,-122.71443,174972,55;
13.61917,123.18139,174931,4;
-23.60389,-46.91917,174828,801;
42.63694,141.60333,174806,7;
12.9246,80.12707,174787,33;
-6.34278,106.73833,174557,65;
20.53315,-97.45946,174526,58;
7.96472,-11.73833,174354,104;
32.27484,75.65287,174306,337;
35.37111,139.22361,174281,103;
33.87722,115.77028,174140,40;
-6.23639,106.50833,174041,30;
26.56671,78.78728,174035,157;
10.47051,-68.02958,174000,9;
42.91722,143.20444,173890,44;
33.94306,131.25111,173733,6;
48.72305,37.55629,173700,74;
19.3692,-99.29089,173625,2655;
19.66658,-99.09477,173557,2248;
31.10442,77.16662,173503,2073;
51.38333,-0.1,173314,54;
12.43954,98.60028,173298,15;
40.66677,-73.88236,173198,8;
31.34018,34.30627,173183,55;
1.86391,9.76582,173046,13;
-25.98953,28.12843,173009,1562;
19.25934,-99.60175,172982,2623;
15.50357,80.04454,172872,28;
45.63873,-122.66149,172860,57;
15.4167,75.6167,172813,665;
23.29549,113.82465,172775,24;
-7.33194,110.49278,172645,571;
48.1,20.78333,172637,131;
37.76444,30.55222,172334,1069;
34.50355,109.50891,172321,354;
14.15197,-16.07259,172305,7;
52.58528,-1.98396,172141,129;
51.5388,7.22572,172108,67;
55.67738,37.76005,172000,141;
53.13333,-1.2,171958,122;
53.77995,20.49416,171803,139;
-23.28167,-46.74528,171790,803;
35.67306,139.40028,171777,85;
32.33291,34.85992,171676,38;
26.645,118.17361,171674,102;
